tweet_id,timestamp,source,rating_numerator,rating_denominator,name,jpg_url,favorite_count,retweet_count,breed,confidence,dog_stage
892420643555336193,2017-08-01 16:23:56,Twitter for iPhone,13.0,10.0,Phineas,https://pbs.twimg.com/media/DGKD1-bXoAAIAUK.jpg,39467,8853,NaN,0.0,None
892177421306343426,2017-08-01 00:17:27,Twitter for iPhone,13.0,10.0,Tilly,https://pbs.twimg.com/media/DGGmoV4XsAAUL6n.jpg,33819,6514,Chihuahua,0.323581,None
891815181378084864,2017-07-31 00:18:03,Twitter for iPhone,12.0,10.0,Archie,https://pbs.twimg.com/media/DGBdLU1WsAANxJ9.jpg,25461,4328,Chihuahua,0.716012,None
891689557279858688,2017-07-30 15:58:51,Twitter for iPhone,13.0,10.0,Darla,https://pbs.twimg.com/media/DF_q7IAWsAEuuN8.jpg,42908,8964,Labrador_retriever,0.168086,None
891327558926688256,2017-07-29 16:00:24,Twitter for iPhone,12.0,10.0,Franklin,https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,41048,9774,basset,0.555712,None
891087950875897856,2017-07-29 00:08:17,Twitter for iPhone,13.0,10.0,None,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,20562,3261,Chesapeake_Bay_retriever,0.425595,None
890971913173991426,2017-07-28 16:27:12,Twitter for iPhone,13.0,10.0,Jax,https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,12041,2158,Appenzeller,0.34170300000000003,None
890729181411237888,2017-07-28 00:22:40,Twitter for iPhone,13.0,10.0,None,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,56848,16716,Pomeranian,0.566142,None
890609185150312448,2017-07-27 16:25:51,Twitter for iPhone,13.0,10.0,Zoey,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,28226,4429,Irish_terrier,0.487574,None
890240255349198849,2017-07-26 15:59:51,Twitter for iPhone,14.0,10.0,Cassie,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,32467,7711,Pembroke,0.511319,doggo
890006608113172480,2017-07-26 00:31:25,Twitter for iPhone,13.0,10.0,Koda,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,31166,7624,Samoyed,0.957979,None
889880896479866881,2017-07-25 16:11:53,Twitter for iPhone,13.0,10.0,Bruno,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,28268,5156,French_bulldog,0.377417,None
889665388333682689,2017-07-25 01:55:32,Twitter for iPhone,13.0,10.0,None,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,38818,8538,Pembroke,0.966327,puppo
889638837579907072,2017-07-25 00:10:02,Twitter for iPhone,12.0,10.0,Ted,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,27672,4735,French_bulldog,0.99165,None
889531135344209921,2017-07-24 17:02:04,Twitter for iPhone,13.0,10.0,Stuart,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,15359,2321,golden_retriever,0.953442,puppo
889278841981685760,2017-07-24 00:19:32,Twitter for iPhone,13.0,10.0,Oliver,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,25652,5637,whippet,0.626152,None
888917238123831296,2017-07-23 00:22:39,Twitter for iPhone,12.0,10.0,Jim,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,29611,4709,golden_retriever,0.714719,None
888804989199671297,2017-07-22 16:56:37,Twitter for iPhone,13.0,10.0,Zeke,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,26080,4559,golden_retriever,0.46976,None
888554962724278272,2017-07-22 00:23:06,Twitter for iPhone,13.0,10.0,Ralphus,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,20290,3732,Siberian_husky,0.700377,None
888078434458587136,2017-07-20 16:49:33,Twitter for iPhone,12.0,10.0,Gerald,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,22201,3653,French_bulldog,0.995026,None
887705289381826560,2017-07-19 16:06:48,Twitter for iPhone,13.0,10.0,Jeffrey,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,30779,5609,basset,0.821664,None
887517139158093824,2017-07-19 03:39:09,Twitter for iPhone,14.0,10.0,None,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,46959,12082,NaN,0.0,None
887473957103951883,2017-07-19 00:47:34,Twitter for iPhone,13.0,10.0,Canela,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,69871,18781,Pembroke,0.809197,None
887343217045368832,2017-07-18 16:08:03,Twitter for iPhone,13.0,10.0,None,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,34222,10737,Mexican_hairless,0.330741,None
886983233522544640,2017-07-17 16:17:36,Twitter for iPhone,13.0,10.0,Maya,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,35859,8084,Chihuahua,0.793469,None
886736880519319552,2017-07-16 23:58:41,Twitter for iPhone,13.0,10.0,Mingus,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,12306,3443,kuvasz,0.309706,None
886680336477933568,2017-07-16 20:14:00,Twitter for iPhone,13.0,10.0,Derek,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,22798,4610,NaN,0.0,None
886366144734445568,2017-07-15 23:25:31,Twitter for iPhone,12.0,10.0,Roscoe,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,21524,3316,French_bulldog,0.999201,pupper
886258384151887873,2017-07-15 16:17:19,Twitter for iPhone,13.0,10.0,Waffles,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,28469,6523,pug,0.943575,None
885984800019947520,2017-07-14 22:10:11,Twitter for iPhone,12.0,10.0,Jimbo,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,33382,7097,Blenheim_spaniel,0.972494,None
885528943205470208,2017-07-13 15:58:47,Twitter for iPhone,13.0,10.0,Maisey,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,36689,6683,pug,0.369275,None
885167619883638784,2017-07-12 16:03:00,Twitter for iPhone,13.0,10.0,None,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,22367,4556,malamute,0.8124819999999999,None
884925521741709313,2017-07-12 00:01:00,Twitter for iPhone,12.0,10.0,Earl,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,68152,16439,Italian_greyhound,0.259916,None
884876753390489601,2017-07-11 20:47:12,Twitter for iPhone,13.0,10.0,Lola,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,28514,6096,chow,0.822103,None
884562892145688576,2017-07-11 00:00:02,Twitter for iPhone,13.0,10.0,Kevin,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,24765,5100,pug,0.5464060000000001,None
884441805382717440,2017-07-10 15:58:53,Twitter for iPhone,14.0,10.0,None,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,27478,5856,Pembroke,0.993225,None
884162670584377345,2017-07-09 21:29:42,Twitter for iPhone,12.0,10.0,Yogi,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,20771,3128,German_shepherd,0.707046,doggo
883838122936631299,2017-07-09 00:00:04,Twitter for iPhone,12.0,10.0,Noah,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,22349,3586,Doberman,0.610946,None
883482846933004288,2017-07-08 00:28:19,Twitter for iPhone,13.5,10.0,Bella,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,46860,10407,golden_retriever,0.943082,None
883360690899218434,2017-07-07 16:22:55,Twitter for iPhone,13.0,10.0,Grizzwald,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,22986,3825,chow,0.987997,floofer
882992080364220416,2017-07-06 15:58:11,Twitter for iPhone,13.0,10.0,Rusty,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,24445,4122,Eskimo_dog,0.466778,None
882762694511734784,2017-07-06 00:46:41,Twitter for iPhone,12.0,10.0,Gus,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,28903,5134,Labrador_retriever,0.85005,pupper
882627270321602560,2017-07-05 15:48:34,Twitter for iPhone,13.0,10.0,Stanley,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,28382,6342,Pembroke,0.542982,None
882268110199369728,2017-07-04 16:01:23,Twitter for iPhone,13.0,10.0,Alfy,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,45880,12118,golden_retriever,0.762211,None
882045870035918850,2017-07-04 01:18:17,Twitter for iPhone,13.0,10.0,Koko,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,29900,5203,golden_retriever,0.00694063,None
881906580714921986,2017-07-03 16:04:48,Twitter for iPhone,12.0,10.0,Rey,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,24773,3533,Weimaraner,0.291539,None
881666595344535552,2017-07-03 00:11:11,Twitter for iPhone,13.0,10.0,Gary,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,51522,11099,Saluki,0.529012,None
881536004380872706,2017-07-02 15:32:16,Twitter for iPhone,14.0,10.0,None,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,50199,16570,Samoyed,0.281463,pupper
881268444196462592,2017-07-01 21:49:04,Twitter for iPhone,12.0,10.0,Elliot,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,23501,5358,NaN,0.0,None
880935762899988482,2017-06-30 23:47:07,Twitter for iPhone,13.0,10.0,Louis,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,17346,2886,NaN,0.0,None
880465832366813184,2017-06-29 16:39:47,Twitter for iPhone,12.0,10.0,Bella,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,29075,6546,golden_retriever,0.913255,None
880221127280381952,2017-06-29 00:27:25,Twitter for iPhone,12.0,10.0,Jesse,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,27640,4436,Chihuahua,0.238525,None
880095782870896641,2017-06-28 16:09:20,Twitter for iPhone,11.0,10.0,None,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,28150,4533,miniature_pinscher,0.120298,None
879862464715927552,2017-06-28 00:42:13,Twitter for iPhone,13.0,10.0,Romeo,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,22667,3642,basset,0.813507,None
879492040517615616,2017-06-27 00:10:17,Twitter for iPhone,12.0,10.0,Bailey,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,23822,3323,German_short-haired_pointer,0.479896,None
879415818425184262,2017-06-26 19:07:24,Twitter for iPhone,13.0,10.0,Duddles,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,107956,45849,English_springer,0.383404,None
879376492567855104,2017-06-26 16:31:08,Twitter for iPhone,12.0,10.0,Jack,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,17099,3261,Labrador_retriever,0.0334961,None
879050749262655488,2017-06-25 18:56:45,Twitter for iPhone,11.0,10.0,Steven,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,23022,4941,NaN,0.0,None
879008229531029506,2017-06-25 16:07:47,Twitter for iPhone,13.0,10.0,Beau,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,19317,2812,vizsla,0.960513,None
878776093423087618,2017-06-25 00:45:22,Twitter for iPhone,13.0,10.0,Snoopy,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,19763,4319,Italian_greyhound,0.734684,puppo
878281511006478336,2017-06-23 16:00:04,Twitter for iPhone,13.0,10.0,Shadow,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,7913,1349,basset,0.32042,None
878057613040115712,2017-06-23 01:10:23,Twitter for iPhone,14.0,10.0,Emmy,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,42876,7181,French_bulldog,0.839097,None
877736472329191424,2017-06-22 03:54:17,Twitter for iPhone,13.0,10.0,Aja,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,71144,17300,Chesapeake_Bay_retriever,0.8379559999999999,None
877556246731214848,2017-06-21 15:58:08,Twitter for iPhone,12.0,10.0,Penny,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,23258,3994,basset,0.995368,None
877316821321428993,2017-06-21 00:06:44,Twitter for iPhone,13.0,10.0,Dante,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,27907,5414,Saluki,0.5099670000000001,None
877201837425926144,2017-06-20 16:29:50,Twitter for iPhone,12.0,10.0,Nelly,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,27755,5880,Pembroke,0.93112,None
876838120628539392,2017-06-19 16:24:33,Twitter for iPhone,12.0,10.0,Ginger,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,21125,3506,bloodhound,0.575751,pupper
876484053909872640,2017-06-18 16:57:37,Twitter for iPhone,13.0,10.0,Benedict,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,19163,2511,golden_retriever,0.874566,None
876120275196170240,2017-06-17 16:52:05,Twitter for iPhone,13.0,10.0,Venti,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,28490,4903,Bernese_mountain_dog,0.534327,None
875747767867523072,2017-06-16 16:11:53,Twitter for iPhone,13.0,10.0,Goose,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,25773,4497,Labrador_retriever,0.799551,None
875144289856114688,2017-06-15 00:13:52,Twitter for iPhone,13.0,10.0,Nugget,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,22185,5081,Siberian_husky,0.245048,None
875021211251597312,2017-06-14 16:04:48,Twitter for iPhone,12.0,10.0,None,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,26022,4922,West_Highland_white_terrier,0.7143189999999999,None
874680097055178752,2017-06-13 17:29:20,Twitter for iPhone,12.0,10.0,Cash,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,28439,4875,Labrador_retriever,0.836052,None
874296783580663808,2017-06-12 16:06:11,Twitter for iPhone,13.0,10.0,Jed,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,26651,4308,cocker_spaniel,0.437216,pupper
874012996292530176,2017-06-11 21:18:31,Twitter for iPhone,13.0,10.0,Sebastian,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,35501,11007,Cardigan,0.806674,puppo
873580283840344065,2017-06-10 16:39:04,Twitter for iPhone,13.0,10.0,None,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,24837,4143,Newfoundland,0.678537,None
873213775632977920,2017-06-09 16:22:42,Twitter for iPhone,12.0,10.0,Sierra,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,7467,1667,vizsla,0.6197819999999999,pupper
872967104147763200,2017-06-09 00:02:31,Twitter for iPhone,12.0,10.0,None,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,28031,5669,Labrador_retriever,0.476913,doggo
872820683541237760,2017-06-08 14:20:41,Twitter for iPhone,13.0,10.0,None,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,15029,3884,pug,0.99912,None
872620804844003328,2017-06-08 01:06:27,Twitter for iPhone,13.0,10.0,Monkey,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,21309,3911,cocker_spaniel,0.513191,None
872486979161796608,2017-06-07 16:14:40,Twitter for iPhone,12.0,10.0,None,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,41606,9429,Pembroke,0.931861,None
872261713294495745,2017-06-07 01:19:32,Twitter for iPhone,13.0,10.0,Harry,https://pbs.twimg.com/media/DBrlZk2UQAAfAkd.jpg,35085,6649,Labrador_retriever,0.972019,None
872122724285648897,2017-06-06 16:07:15,Twitter for iPhone,12.0,10.0,Kody,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,35324,8549,pug,0.06673630000000001,None
871879754684805121,2017-06-06 00:01:46,Twitter for iPhone,13.0,10.0,Lassie,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,39090,11918,Shetland_sheepdog,0.969171,None
871762521631449091,2017-06-05 16:15:56,Twitter for iPhone,12.0,10.0,Rover,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,20787,3678,Labrador_retriever,0.921393,pupper
871515927908634625,2017-06-04 23:56:03,Twitter for iPhone,12.0,10.0,Napolean,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,20730,3628,komondor,0.974781,doggo
871032628920680449,2017-06-03 15:55:36,Twitter for iPhone,13.0,10.0,Boomer,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,23255,3999,kelpie,0.3980530000000001,None
870804317367881728,2017-06-03 00:48:22,Twitter for iPhone,11.0,10.0,None,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,33791,6393,NaN,0.0,None
870656317836468226,2017-06-02 15:00:16,Twitter for iPhone,13.0,10.0,Cody,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,12819,2817,Pembroke,0.945495,None
870374049280663552,2017-06-01 20:18:38,Twitter for iPhone,13.0,10.0,Zoey,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,85011,27680,golden_retriever,0.841001,None
870308999962521604,2017-06-01 16:00:09,Twitter for iPhone,13.0,10.0,Rumble,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,22453,4384,Greater_Swiss_Mountain_dog,0.6227520000000001,None
870063196459192321,2017-05-31 23:43:25,Twitter for iPhone,14.0,10.0,Clifford,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,37771,8840,NaN,0.0,None
869772420881756160,2017-05-31 04:27:59,Twitter for iPhone,13.0,10.0,Dewey,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,43710,10663,Pembroke,0.980148,None
869702957897576449,2017-05-30 23:51:58,Twitter for iPhone,13.0,10.0,Stanley,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,29116,6728,Pembroke,0.993449,None
869596645499047938,2017-05-30 16:49:31,Twitter for iPhone,12.0,10.0,Scout,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,16476,3327,Chihuahua,0.955156,doggo
869227993411051520,2017-05-29 16:24:37,Twitter for iPhone,13.0,10.0,Gizmo,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,21112,4023,Pembroke,0.664181,None
868880397819494401,2017-05-28 17:23:24,Twitter for iPhone,14.0,10.0,Walter,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,55098,12518,French_bulldog,0.0999839,None
868622495443632128,2017-05-28 00:18:35,Twitter for iPhone,13.0,10.0,None,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,28295,6275,Labrador_retriever,0.868107,None
868552278524837888,2017-05-27 19:39:34,Twitter for iPhone,12.0,10.0,Cooper,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,10539,2240,whippet,0.378151,None
867774946302451713,2017-05-25 16:10:44,Twitter for iPhone,13.0,10.0,Harold,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,35179,7788,Border_collie,0.661953,None
867421006826221569,2017-05-24 16:44:18,Twitter for iPhone,12.0,10.0,Shikha,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,16755,2697,Eskimo_dog,0.6164569999999999,puppo
866686824827068416,2017-05-22 16:06:55,Twitter for iPhone,12.0,10.0,Lili,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,20070,3727,flat-coated_retriever,0.51473,None
866450705531457537,2017-05-22 00:28:40,Twitter for iPhone,13.0,10.0,Jamesy,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,106827,32883,French_bulldog,0.905334,pupper
866334964761202691,2017-05-21 16:48:45,Twitter for iPhone,12.0,10.0,Coco,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,54720,15546,Samoyed,0.984086,None
865718153858494464,2017-05-19 23:57:46,Twitter for iPhone,13.0,10.0,Boomer,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,26640,6008,golden_retriever,0.673664,None
865359393868664832,2017-05-19 00:12:11,Twitter for iPhone,13.0,10.0,Sammy,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,27530,5384,Chesapeake_Bay_retriever,0.832435,None
865006731092295680,2017-05-18 00:50:50,Twitter for iPhone,13.0,10.0,Nelly,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,29063,8209,Pembroke,0.989882,None
864279568663928832,2017-05-16 00:41:21,Twitter for iPhone,12.0,10.0,Meatball,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,15195,3266,bull_mastiff,0.668613,None
864197398364647424,2017-05-15 19:14:50,Twitter for iPhone,13.0,10.0,Paisley,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,31459,9616,golden_retriever,0.945905,None
863907417377173506,2017-05-15 00:02:33,Twitter for iPhone,13.0,10.0,Albus,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,21477,4441,NaN,0.0,None
863553081350529029,2017-05-14 00:34:33,Twitter for iPhone,13.0,10.0,Neptune,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,15935,4489,Eskimo_dog,0.41333,None
863432100342583297,2017-05-13 16:33:49,Twitter for iPhone,12.0,10.0,Belle,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,24829,5664,Staffordshire_bullterrier,0.690517,None
863079547188785154,2017-05-12 17:12:53,Twitter for iPhone,14.0,10.0,None,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,9094,1195,Lakeland_terrier,0.275242,None
863062471531167744,2017-05-12 16:05:02,Twitter for iPhone,13.0,10.0,Quinn,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,8945,2687,French_bulldog,0.935804,None
862831371563274240,2017-05-12 00:46:44,Twitter for iPhone,13.0,10.0,Zooey,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,20011,5457,Australian_terrier,0.207281,None
862722525377298433,2017-05-11 17:34:13,Twitter for iPhone,11.0,10.0,Dave,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,17779,3809,basset,0.39333,None
862457590147678208,2017-05-11 00:01:27,Twitter for iPhone,13.0,10.0,Jersey,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,21492,5388,NaN,0.0,None
861383897657036800,2017-05-08 00:54:59,Twitter for iPhone,13.0,10.0,Hobbes,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,37744,11528,Cardigan,0.771008,None
861288531465048066,2017-05-07 18:36:02,Twitter for iPhone,13.0,10.0,None,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,18032,4479,Bouvier_des_Flandres,0.0826102,None
861005113778896900,2017-05-06 23:49:50,Twitter for iPhone,12.0,10.0,Burt,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,17538,4119,German_shepherd,0.507951,None
860563773140209665,2017-05-05 18:36:06,Twitter for iPhone,13.0,10.0,Lorenzo,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,7878,2334,Cardigan,0.583936,None
860524505164394496,2017-05-05 16:00:04,Twitter for iPhone,13.0,10.0,Carl,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,24678,5698,Bedlington_terrier,0.286558,None
860276583193509888,2017-05-04 23:34:55,Twitter for iPhone,12.0,10.0,Jordy,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,19154,3745,NaN,0.0,None
860184849394610176,2017-05-04 17:30:24,Twitter for iPhone,14.0,10.0,None,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,17474,6295,NaN,0.0,None
859924526012018688,2017-05-04 00:15:58,Twitter for iPhone,12.0,10.0,Milky,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,20021,4349,French_bulldog,0.254587,None
859851578198683649,2017-05-03 19:26:06,Twitter for iPhone,13.0,10.0,Trooper,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,16105,3780,Labrador_retriever,0.899086,None
859607811541651456,2017-05-03 03:17:27,Twitter for iPhone,13.0,10.0,None,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,19476,1704,golden_retriever,0.8955290000000001,puppo
859074603037188101,2017-05-01 15:58:40,Twitter for iPhone,13.0,10.0,None,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,35553,14740,NaN,0.0,None
858843525470990336,2017-05-01 00:40:27,Twitter for iPhone,13.0,10.0,None,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,16304,3771,golden_retriever,0.57812,doggo
858471635011153920,2017-04-30 00:02:42,Twitter for iPhone,13.0,10.0,Sophie,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,22640,5271,Pembroke,0.987407,None
858107933456039936,2017-04-28 23:57:28,Twitter for iPhone,12.0,10.0,Wyatt,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,16524,3154,golden_retriever,0.863874,None
857989990357356544,2017-04-28 16:08:49,Twitter for iPhone,12.0,10.0,Rosie,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,16952,2812,French_bulldog,0.43258,None
857746408056729600,2017-04-28 00:00:54,Twitter for iPhone,13.0,10.0,Thor,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,36021,11524,Labrador_retriever,0.919832,None
857393404942143489,2017-04-27 00:38:11,Twitter for iPhone,13.0,10.0,None,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,6236,1785,malamute,0.8415969999999999,None
857263160327368704,2017-04-26 16:00:39,Twitter for iPhone,13.0,10.0,Oscar,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,21041,4934,Samoyed,0.998021,None
857029823797047296,2017-04-26 00:33:27,Twitter for iPhone,12.0,10.0,Zeke,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,19910,4364,golden_retriever,0.968623,None
856543823941562368,2017-04-24 16:22:16,Twitter for iPhone,12.0,10.0,Callie,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,17135,3131,Boston_bull,0.30691,None
856526610513747968,2017-04-24 15:13:52,Twitter for iPhone,14.0,10.0,None,https://pbs.twimg.com/media/C-L-aIYXgAIR0jY.jpg,12446,2068,Old_English_sheepdog,0.798481,None
856282028240666624,2017-04-23 23:01:59,Twitter for iPhone,14.0,10.0,Cermet,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,29086,6841,Chihuahua,0.8765430000000001,None
855851453814013952,2017-04-22 18:31:02,Twitter for iPhone,13.0,10.0,None,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,47844,19196,flat-coated_retriever,0.321676,doggo/puppo
854732716440526848,2017-04-19 16:25:34,Twitter for iPhone,12.0,10.0,Marlee,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,24188,6690,Pembroke,0.6955479999999999,None
854482394044301312,2017-04-18 23:50:52,Twitter for iPhone,13.0,10.0,Arya,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,31131,7608,Chihuahua,0.26024200000000003,None
